frame_local_time,date,time,x,y,point_type,is_shaded,solar_exposure_pct,air_temperature_c,estimated_point_temperature_c,rain_mm_h,cloud_cover,cloud_unit
2026-04-19 05:00:00,2026-04-19,05:00:00,48.0,54.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,48.0,56.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,48.0,58.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,48.0,62.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,48.0,64.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,48.0,66.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,48.0,68.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,48.0,70.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,48.0,72.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,26.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,28.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,30.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,32.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,34.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,36.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,38.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,42.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,44.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,46.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,48.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,50.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,52.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,54.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,56.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,58.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,62.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,64.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,66.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,68.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,70.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,72.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,50.0,74.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,26.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,28.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,30.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,32.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,34.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,36.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,42.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,44.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,46.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,48.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,50.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,52.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,54.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,56.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,58.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,64.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,66.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,68.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,70.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,72.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,52.0,74.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,26.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,28.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,30.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,32.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,34.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,36.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,42.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,44.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,46.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,48.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,50.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,52.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,54.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,56.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,58.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,64.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,66.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,68.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,70.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,72.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,54.0,74.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,26.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,28.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,30.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,32.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,34.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,36.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,40.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,42.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,44.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,46.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,48.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,50.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,52.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,54.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,56.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,58.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,60.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,64.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,66.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,68.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,70.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,72.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,56.0,74.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,26.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,28.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,30.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,32.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,34.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,36.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,40.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,42.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,44.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,46.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,48.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,50.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,52.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,54.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,56.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,58.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,60.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,64.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,66.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,68.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,70.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,72.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,58.0,74.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,26.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,28.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,30.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,32.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,34.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,36.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,40.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,42.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,44.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,46.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,48.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,50.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,52.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,54.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,56.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,58.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,60.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,64.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,66.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,68.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,70.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,72.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,60.0,74.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,26.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,28.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,30.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,32.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,34.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,36.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,40.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,42.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,44.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,46.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,48.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,50.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,52.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,54.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,56.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,58.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,60.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,64.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,66.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,68.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,70.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,72.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,62.0,74.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,26.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,28.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,30.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,32.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,34.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,36.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,40.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,42.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,44.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,46.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,48.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,50.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,52.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,54.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,56.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,58.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,60.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,64.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,66.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,68.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,70.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,72.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,64.0,74.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,26.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,28.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,30.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,32.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,34.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,36.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,40.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,42.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,44.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,46.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,48.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,50.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,52.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,54.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,56.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,58.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,60.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,64.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,66.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,68.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,70.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,72.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,66.0,74.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,68.0,26.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,68.0,28.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,68.0,30.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,68.0,32.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,68.0,34.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,68.0,36.0,tor,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,68.0,40.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,68.0,42.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,68.0,44.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,68.0,46.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,68.0,48.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
2026-04-19 05:00:00,2026-04-19,05:00:00,68.0,50.0,środek toru,False,0.0,11.5,11.5,0.0,100.0,%
